id,run_id,recorded_at,latency_s,buffer_ahead_s,dropped_frames,total_frames,stall_count,playback_rate
1482,3,2026-08-24 13:06:33.154393-04,20.749,14.018834,0,8583,1,1
1483,3,2026-08-24 13:06:34.154616-04,20.748,13.017945,0,8613,1,1
1484,3,2026-08-24 13:06:35.153576-04,20.747,12.018407,0,8643,1,1
1485,3,2026-08-24 13:06:36.155084-04,20.762,17.005821,0,8673,1,1
1486,3,2026-08-24 13:06:37.15367-04,20.763,16.007544,0,8703,1,1
1487,3,2026-08-24 13:06:38.158322-04,20.762,15.005694,0,8733,1,1
1488,3,2026-08-24 13:06:39.154188-04,20.764,14.007097,0,8763,1,1
1489,3,2026-08-24 13:06:40.152491-04,20.763,13.006965,0,8793,1,1
1490,3,2026-08-24 13:06:41.155758-04,20.763,12.008297,0,8823,1,1
1491,3,2026-08-24 13:06:42.156693-04,20.757,17.001099,0,8853,1,1
1492,3,2026-08-24 13:06:43.154457-04,20.757,16.000912,0,8883,1,1
1493,3,2026-08-24 13:06:44.153903-04,20.757,15.000383,0,8913,1,1
1494,3,2026-08-24 13:06:45.154868-04,20.759,14.002299,0,8943,1,1
1495,3,2026-08-24 13:06:46.156437-04,20.76,13.00484,0,8973,1,1
1496,3,2026-08-24 13:06:47.154535-04,20.76,12.003292,0,9003,1,1
1497,3,2026-08-24 13:06:48.154585-04,20.747,17.01741,0,9033,1,1
1498,3,2026-08-24 13:06:49.155132-04,20.748,16.01805,0,9063,1,1
1499,3,2026-08-24 13:06:50.158582-04,20.749,15.018875,0,9093,1,1
1500,3,2026-08-24 13:06:51.15545-04,20.747,14.017145,0,9123,1,1
1501,3,2026-08-24 13:06:52.154749-04,20.747,13.017636,0,9153,1,1
1502,3,2026-08-24 13:06:53.154381-04,20.747,12.017705,0,9183,1,1
1503,3,2026-08-24 13:06:54.156248-04,20.763,17.011646,0,9213,1,1
1504,3,2026-08-24 13:06:55.154541-04,20.764,16.013268,0,9243,1,1
1505,3,2026-08-24 13:06:56.154793-04,20.763,15.0117,0,9273,1,1
1506,3,2026-08-24 13:06:57.153945-04,20.763,14.011632,0,9303,1,1
1507,3,2026-08-24 13:06:58.155233-04,20.762,13.011291,0,9333,1,1
1508,3,2026-08-24 13:06:59.153391-04,20.763,12.013068,0,9363,1,1
1509,3,2026-08-24 13:07:00.154218-04,20.759,16.986801,0,9393,1,1
1510,3,2026-08-24 13:07:01.155605-04,20.76,15.987212,0,9423,1,1
1511,3,2026-08-24 13:07:02.153631-04,20.761,14.988323,0,9453,1,1
1512,3,2026-08-24 13:07:03.156795-04,20.759,13.986812,0,9483,1,1
1513,3,2026-08-24 13:07:04.155028-04,20.76,12.986451,0,9513,1,1
1514,3,2026-08-24 13:07:05.154599-04,20.76,11.988368,0,9543,1,1
1515,3,2026-08-24 13:07:06.156861-04,20.775,17.00102,0,9573,1,1
1516,3,2026-08-24 13:07:07.156969-04,20.776,16.002058,0,9603,1,1
1517,3,2026-08-24 13:07:08.156494-04,20.774,15.000035,0,9633,1,1
1518,3,2026-08-24 13:07:09.153649-04,20.773,14.00137,0,9663,1,1
1519,3,2026-08-24 13:07:10.151887-04,20.775,13.003373,0,9693,1,1
1520,3,2026-08-24 13:07:11.156768-04,20.775,12.002187,0,9723,1,1
1521,3,2026-08-24 13:07:12.155192-04,20.768,16.994379,0,9753,1,1
1522,3,2026-08-24 13:07:13.15745-04,20.768,15.994969,0,9783,1,1
1523,3,2026-08-24 13:07:14.155805-04,20.769,14.995245,0,9813,1,1
1524,3,2026-08-24 13:07:15.155508-04,20.769,13.995016,0,9843,1,1
1525,3,2026-08-24 13:07:16.153803-04,20.77,12.998513,0,9873,1,1
1526,3,2026-08-24 13:07:17.155356-04,20.774,12.001154,0,9903,1,1
1527,3,2026-08-24 13:07:18.155585-04,20.746,17.01423,0,9933,1,1
1528,3,2026-08-24 13:07:19.161294-04,20.743,16.011984,0,9963,1,1
1529,3,2026-08-24 13:07:20.157446-04,20.744,15.013333,0,9993,1,1
1530,3,2026-08-24 13:07:21.157729-04,20.741,14.010353,0,10023,1,1
1531,3,2026-08-24 13:07:22.158135-04,20.742,13.011629,0,10053,1,1
1532,3,2026-08-24 13:07:23.155504-04,20.742,12.011718,0,10083,1,1
1533,3,2026-08-24 13:07:24.155221-04,20.759,17.00729,0,10113,1,1
1534,3,2026-08-24 13:07:25.156137-04,20.76,16.007835,0,10143,1,1
1535,3,2026-08-24 13:07:26.162689-04,20.757,15.004723,0,10173,1,1
1536,3,2026-08-24 13:07:27.156032-04,20.757,14.005018,0,10203,1,1
1537,3,2026-08-24 13:07:28.156026-04,20.757,13.004663,0,10233,1,1
1538,3,2026-08-24 13:07:29.154378-04,20.759,12.00788,0,10263,1,1
1539,3,2026-08-24 13:07:30.155542-04,20.755,17.024115,0,10293,1,1
1540,3,2026-08-24 13:07:31.156296-04,20.757,16.024727,0,10323,1,1
1541,3,2026-08-24 13:07:32.153672-04,20.755,15.026483,0,10353,1,1
1542,3,2026-08-24 13:07:33.153516-04,20.757,14.026878,0,10383,1,1
1543,3,2026-08-24 13:07:34.155654-04,20.753,13.021626,0,10413,1,1
1544,3,2026-08-24 13:07:35.154813-04,20.755,12.025733,0,10443,1,1
1545,3,2026-08-24 13:07:36.155964-04,20.769,17.016998,0,10473,1,1
1546,3,2026-08-24 13:07:37.156441-04,20.769,16.017138,0,10503,1,1
1547,3,2026-08-24 13:07:38.154581-04,20.77,15.017389,0,10533,1,1
1548,3,2026-08-24 13:07:39.157978-04,20.768,14.015503,0,10563,1,1
1549,3,2026-08-24 13:07:40.153951-04,20.769,13.016598,0,10593,1,1
1550,3,2026-08-24 13:07:41.155588-04,20.769,12.018166,0,10623,1,1
1551,3,2026-08-24 13:07:42.157332-04,20.762,17.031368,0,10653,1,1
1552,3,2026-08-24 13:07:43.156872-04,20.763,16.030998,0,10683,1,1
1553,3,2026-08-24 13:07:44.156173-04,20.764,15.032459,0,10713,1,1
1554,3,2026-08-24 13:07:45.156729-04,20.763,14.03241,0,10743,1,1
1555,3,2026-08-24 13:07:46.155853-04,20.767,13.035907,0,10773,1,1
1556,3,2026-08-24 13:07:47.155624-04,20.769,12.038719,0,10803,1,1
1557,3,2026-08-24 13:07:48.156543-04,20.783,17.004143,0,10833,1,1
1558,3,2026-08-24 13:07:49.156392-04,20.783,16.003025,0,10863,1,1
1559,3,2026-08-24 13:07:50.153393-04,20.782,15.005114,0,10893,1,1
1560,3,2026-08-24 13:07:51.157298-04,20.78,14.001077,0,10923,1,1
1561,3,2026-08-24 13:07:52.156372-04,20.78,13.001127,0,10953,1,1
1562,3,2026-08-24 13:07:53.154421-04,20.779,12.00169,0,10983,1,1
1563,3,2026-08-24 13:07:54.155325-04,20.774,17.016672,0,11013,1,1
1564,3,2026-08-24 13:07:55.155145-04,20.776,16.019396,0,11043,1,1
1565,3,2026-08-24 13:07:56.154836-04,20.773,15.015484,0,11073,1,1
1566,3,2026-08-24 13:07:57.159427-04,20.776,14.017506,0,11103,1,1
1567,3,2026-08-24 13:07:58.157333-04,20.773,13.015456,0,11133,1,1
1568,3,2026-08-24 13:07:59.153418-04,20.772,12.016949,0,11163,1,1
1569,3,2026-08-24 13:08:00.156001-04,20.764,17.032122,0,11193,1,1
1570,3,2026-08-24 13:08:01.156281-04,20.768,16.035679,0,11223,1,1
1571,3,2026-08-24 13:08:02.156149-04,20.768,15.038446,0,11253,1,1
1572,3,2026-08-24 13:08:03.15702-04,20.764,14.032013,0,11283,1,1
1573,3,2026-08-24 13:08:04.154667-04,20.767,13.036096,0,11313,1,1
1574,3,2026-08-24 13:08:05.153557-04,20.763,12.034604,0,11343,1,1
1575,3,2026-08-24 13:08:06.155984-04,20.759,17.00111,0,11373,1,1
1576,3,2026-08-24 13:08:07.153394-04,20.758,16.002497,0,11403,1,1
1577,3,2026-08-24 13:08:08.155154-04,20.757,14.999911,0,11433,1,1
1578,3,2026-08-24 13:08:09.15615-04,20.758,14.001754,0,11463,1,1
1579,3,2026-08-24 13:08:10.154419-04,20.758,13.000387,0,11493,1,1
1580,3,2026-08-24 13:08:11.154694-04,20.759,12.002452,0,11523,1,1
1581,3,2026-08-24 13:08:12.156888-04,20.774,16.994715,0,11553,1,1
1582,3,2026-08-24 13:08:13.155225-04,20.773,15.994382,0,11583,1,1
1583,3,2026-08-24 13:08:14.154923-04,20.774,14.995519,0,11613,1,1
1584,3,2026-08-24 13:08:15.155162-04,20.776,13.997397,0,11643,1,1
1585,3,2026-08-24 13:08:16.155297-04,20.777,12.998618,0,11673,1,1
1586,3,2026-08-24 13:08:17.153185-04,20.779,12.002524,0,11703,1,1
1587,3,2026-08-24 13:08:18.153159-04,20.767,17.016962,0,11733,1,1
1588,3,2026-08-24 13:08:19.159771-04,20.764,16.012108,0,11763,1,1
1589,3,2026-08-24 13:08:20.155168-04,20.766,15.013587,0,11793,1,1
1590,3,2026-08-24 13:08:21.155539-04,20.765,14.011501,0,11823,1,1
1591,3,2026-08-24 13:08:22.152877-04,20.765,13.015114,0,11853,1,1
1592,3,2026-08-24 13:08:23.153941-04,20.763,12.012501,0,11883,1,1
1593,3,2026-08-24 13:08:24.154233-04,20.757,17.007097,0,11913,1,1
1594,3,2026-08-24 13:08:25.155811-04,20.761,16.008385,0,11943,1,1
1595,3,2026-08-24 13:08:26.156589-04,20.757,15.004645,0,11973,1,1
1596,3,2026-08-24 13:08:27.158571-04,20.759,14.005893,0,12003,1,1
1597,3,2026-08-24 13:08:28.156286-04,20.757,13.004804,0,12033,1,1
1598,3,2026-08-24 13:08:29.153658-04,20.758,12.007865,0,12063,1,1
1599,3,2026-08-24 13:08:30.156402-04,20.755,17.024025,0,12093,1,1
1600,3,2026-08-24 13:08:31.157434-04,20.753,16.02095,0,12123,1,1
1601,3,2026-08-24 13:08:32.157537-04,20.757,15.026082,0,12153,1,1
1602,3,2026-08-24 13:08:33.158167-04,20.757,14.025678,0,12183,1,1
1603,3,2026-08-24 13:08:34.156102-04,20.756,13.025409,0,12213,1,1
1604,3,2026-08-24 13:08:35.154983-04,20.756,12.025713,0,12243,1,1
1605,3,2026-08-24 13:08:36.156376-04,20.77,17.016855,0,12273,1,1
1606,3,2026-08-24 13:08:37.156695-04,20.77,16.017195,0,12303,1,1
1607,3,2026-08-24 13:08:38.154318-04,20.768,15.016072,0,12333,1,1
1608,3,2026-08-24 13:08:39.162421-04,20.768,14.015281,0,12363,1,1
1609,3,2026-08-24 13:08:40.155056-04,20.769,13.016167,0,12393,1,1
1610,3,2026-08-24 13:08:41.154635-04,20.768,12.018083,0,12423,1,1
1611,3,2026-08-24 13:08:42.155866-04,20.763,17.010796,0,12453,1,1
1612,3,2026-08-24 13:08:43.154131-04,20.763,16.011703,0,12483,1,1
1613,3,2026-08-24 13:08:44.156582-04,20.762,15.00914,0,12513,1,1
1614,3,2026-08-24 13:08:45.155207-04,20.763,14.011266,0,12543,1,1
1615,3,2026-08-24 13:08:46.158598-04,20.765,13.01201,0,12573,1,1
1616,3,2026-08-24 13:08:47.155448-04,20.767,12.015516,0,12603,1,1
1617,3,2026-08-24 13:08:48.156151-04,20.762,17.009752,0,12633,1,1
1618,3,2026-08-24 13:08:49.157452-04,20.761,16.00832,0,12663,1,1
1619,3,2026-08-24 13:08:50.155569-04,20.759,15.006501,0,12693,1,1
1620,3,2026-08-24 13:08:51.156652-04,20.759,14.005445,0,12723,1,1
1621,3,2026-08-24 13:08:52.156075-04,20.76,13.007608,0,12753,1,1
1622,3,2026-08-24 13:08:53.163196-04,20.757,12.006214,0,12783,1,1
1623,3,2026-08-24 13:08:54.155276-04,20.774,17.02211,0,12813,1,1
1624,3,2026-08-24 13:08:55.156743-04,20.776,16.024233,0,12843,1,1
1625,3,2026-08-24 13:08:56.156361-04,20.774,15.020753,0,12873,1,1
1626,3,2026-08-24 13:08:57.154651-04,20.775,14.02371,0,12903,1,1
1627,3,2026-08-24 13:08:58.155066-04,20.774,13.022579,0,12933,1,1
1628,3,2026-08-24 13:08:59.153336-04,20.773,12.022302,0,12963,1,1
1629,3,2026-08-24 13:09:00.15711-04,20.769,16.989496,0,12993,1,1
1630,3,2026-08-24 13:09:01.157415-04,20.772,15.993538,0,13023,1,1
1631,3,2026-08-24 13:09:02.155673-04,20.774,14.994264,0,13053,1,1
1632,3,2026-08-24 13:09:03.15805-04,20.773,13.99289,0,13083,1,1
1633,3,2026-08-24 13:09:04.152903-04,20.773,12.995124,0,13113,1,1
1634,3,2026-08-24 13:09:05.154196-04,20.771,11.993659,0,13143,1,1
1635,3,2026-08-24 13:09:06.155066-04,20.764,17.006683,0,13173,1,1
1636,3,2026-08-24 13:09:07.155926-04,20.764,16.00599,0,13203,1,1
1637,3,2026-08-24 13:09:08.155356-04,20.764,15.005212,0,13233,1,1
1638,3,2026-08-24 13:09:09.155149-04,20.765,14.006766,0,13263,1,1
1639,3,2026-08-24 13:09:10.154407-04,20.764,13.005981,0,13293,1,1
1640,3,2026-08-24 13:09:11.1539-04,20.764,12.008378,0,13323,1,1
1641,3,2026-08-24 13:09:12.157848-04,20.752,16.998974,0,13353,1,1
1642,3,2026-08-24 13:09:13.157935-04,20.753,16.000063,0,13383,1,1
1643,3,2026-08-24 13:09:14.155806-04,20.752,15.000916,0,13413,1,1
1644,3,2026-08-24 13:09:15.154955-04,20.754,14.00333,0,13443,1,1
1645,3,2026-08-24 13:09:16.155669-04,20.756,13.004092,0,13473,1,1
1646,3,2026-08-24 13:09:17.154903-04,20.756,12.006271,0,13503,1,1
1647,3,2026-08-24 13:09:18.157366-04,20.751,17.019596,0,13533,1,1
1648,3,2026-08-24 13:09:19.15537-04,20.751,16.019514,0,13563,1,1
1649,3,2026-08-24 13:09:20.15634-04,20.75,15.01834,0,13593,1,1
1650,3,2026-08-24 13:09:21.155666-04,20.748,14.017205,0,13623,1,1
1651,3,2026-08-24 13:09:22.158056-04,20.748,13.016605,0,13653,1,1
1652,3,2026-08-24 13:09:23.165415-04,20.748,12.016725,0,13683,1,1
1653,3,2026-08-24 13:09:24.153007-04,20.763,17.012274,0,13713,1,1
1654,3,2026-08-24 13:09:25.156153-04,20.767,16.013474,0,13743,1,1
1655,3,2026-08-24 13:09:26.154944-04,20.763,15.012175,0,13773,1,1
1656,3,2026-08-24 13:09:27.156378-04,20.764,14.013077,0,13803,1,1
1657,3,2026-08-24 13:09:28.156073-04,20.763,13.010099,0,13833,1,1
1658,3,2026-08-24 13:09:29.152753-04,20.764,12.013974,0,13863,1,1
1659,3,2026-08-24 13:09:30.155682-04,20.76,17.007826,0,13893,1,1
1660,3,2026-08-24 13:09:31.154582-04,20.762,16.009983,0,13923,1,1
1661,3,2026-08-24 13:09:32.154002-04,20.764,15.012353,0,13953,1,1
1662,3,2026-08-24 13:09:33.15738-04,20.762,14.009336,0,13983,1,1
1663,3,2026-08-24 13:09:34.154819-04,20.759,13.006263,0,14013,1,1
1664,3,2026-08-24 13:09:35.155894-04,20.762,12.010688,0,14043,1,1
1665,3,2026-08-24 13:09:36.155888-04,20.755,17.024395,0,14073,1,1
1666,3,2026-08-24 13:09:37.158869-04,20.755,16.022688,0,14103,1,1
1667,3,2026-08-24 13:09:38.157432-04,20.753,15.020819,0,14133,1,1
1668,3,2026-08-24 13:09:39.155479-04,20.753,14.020754,0,14163,1,1
1669,3,2026-08-24 13:09:40.15693-04,20.754,13.021892,0,14193,1,1
1670,3,2026-08-24 13:09:41.157926-04,20.754,12.023687,0,14223,1,1
1671,3,2026-08-24 13:09:42.157051-04,20.769,17.015608,0,14253,1,1
1672,3,2026-08-24 13:09:43.157204-04,20.769,16.015379,0,14283,1,1
1673,3,2026-08-24 13:09:44.157268-04,20.769,15.015641,0,14313,1,1
1674,3,2026-08-24 13:09:45.15677-04,20.771,14.018184,0,14343,1,1
1675,3,2026-08-24 13:09:46.157563-04,20.773,13.019584,0,14373,1,1
1676,3,2026-08-24 13:09:47.158934-04,20.773,12.021787,0,14403,1,1
1677,3,2026-08-24 13:09:48.157062-04,20.765,17.032782,0,14433,1,1
1678,3,2026-08-24 13:09:49.15272-04,20.767,16.038353,0,14463,1,1
1679,3,2026-08-24 13:09:50.155722-04,20.764,15.033973,0,14493,1,1
1680,3,2026-08-24 13:09:51.157301-04,20.763,14.03114,0,14523,1,1
1681,3,2026-08-24 13:09:52.157141-04,20.765,13.032807,0,14553,1,1
1682,3,2026-08-24 13:09:53.155316-04,20.763,12.033118,0,14583,1,1
1683,3,2026-08-24 13:09:54.155402-04,20.78,17.000473,0,14613,1,1
1684,3,2026-08-24 13:09:55.156247-04,20.78,16.000614,0,14643,1,1
1685,3,2026-08-24 13:09:56.156509-04,20.78,15.000015,0,14673,1,1
1686,3,2026-08-24 13:09:57.156855-04,20.78,14.000449,0,14703,1,1
1687,3,2026-08-24 13:09:58.155408-04,20.779,12.999199,0,14733,1,1
1688,3,2026-08-24 13:09:59.1535-04,20.78,12.002437,0,14763,1,1
1689,3,2026-08-24 13:10:00.155736-04,20.774,16.995558,0,14793,1,1
1690,3,2026-08-24 13:10:01.159462-04,20.779,15.998673,0,14823,1,1
1691,3,2026-08-24 13:10:02.156377-04,20.778,14.997758,0,14853,1,1
1692,3,2026-08-24 13:10:03.156745-04,20.778,13.998328,0,14883,1,1
1693,3,2026-08-24 13:10:04.154822-04,20.779,12.998872,0,14913,1,1
1694,3,2026-08-24 13:10:05.154181-04,20.774,11.997198,0,14943,1,1
1695,3,2026-08-24 13:10:06.155363-04,20.766,17.013533,0,14973,1,1
1696,3,2026-08-24 13:10:07.156317-04,20.766,16.014555,0,15003,1,1
1697,3,2026-08-24 13:10:08.155934-04,20.764,15.010564,0,15033,1,1
1698,3,2026-08-24 13:10:09.155564-04,20.763,14.009892,0,15063,1,1
1699,3,2026-08-24 13:10:10.154457-04,20.764,13.012743,0,15093,1,1
1700,3,2026-08-24 13:10:11.156266-04,20.765,12.012408,0,15123,1,1
1701,3,2026-08-24 13:10:12.154256-04,20.758,17.006414,0,15153,1,1
1702,3,2026-08-24 13:10:13.156056-04,20.757,16.00617,0,15183,1,1
1703,3,2026-08-24 13:10:14.157884-04,20.759,15.007839,0,15213,1,1
1704,3,2026-08-24 13:10:15.155979-04,20.761,14.007819,0,15243,1,1
1705,3,2026-08-24 13:10:16.154286-04,20.762,13.01086,0,15273,1,1
1706,3,2026-08-24 13:10:17.155-04,20.762,12.011215,0,15303,1,1
1707,3,2026-08-24 13:10:18.156855-04,20.754,17.021915,0,15333,1,1
1708,3,2026-08-24 13:10:19.153342-04,20.757,16.027035,0,15363,1,1
1709,3,2026-08-24 13:10:20.156811-04,20.753,15.021098,0,15393,1,1
1710,3,2026-08-24 13:10:21.156805-04,20.754,14.021863,0,15423,1,1
1711,3,2026-08-24 13:10:22.157134-04,20.754,13.024093,0,15453,1,1
1712,3,2026-08-24 13:10:23.156198-04,20.753,12.022274,0,15483,1,1
1713,3,2026-08-24 13:10:24.155164-04,20.77,17.016796,0,15513,1,1
1714,3,2026-08-24 13:10:25.156796-04,20.771,16.017614,0,15543,1,1
1715,3,2026-08-24 13:10:26.156232-04,20.769,15.015494,0,15573,1,1
1716,3,2026-08-24 13:10:27.15735-04,20.77,14.016422,0,15603,1,1
1717,3,2026-08-24 13:10:28.156098-04,20.768,13.01578,0,15633,1,1
1718,3,2026-08-24 13:10:29.15523-04,20.769,12.01814,0,15663,1,1
1719,3,2026-08-24 13:10:30.15645-04,20.766,17.00759,0,15693,1,1
1720,3,2026-08-24 13:10:31.157062-04,20.767,16.008945,0,15723,1,1
1721,3,2026-08-24 13:10:32.156539-04,20.768,15.009349,0,15753,1,1
1722,3,2026-08-24 13:10:33.157576-04,20.766,14.007073,0,15783,1,1
1723,3,2026-08-24 13:10:34.156516-04,20.768,13.009142,0,15813,1,1
1724,3,2026-08-24 13:10:35.156306-04,20.767,12.009192,0,15843,1,1
1725,3,2026-08-24 13:10:36.156094-04,20.781,17.002157,0,15873,1,1
1726,3,2026-08-24 13:10:37.156762-04,20.781,16.000978,0,15903,1,1
1727,3,2026-08-24 13:10:38.155823-04,20.78,14.99999,0,15933,1,1
1728,3,2026-08-24 13:10:39.156019-04,20.78,13.999837,0,15963,1,1
1729,3,2026-08-24 13:10:40.153112-04,20.78,13.00227,0,15993,1,1
1730,3,2026-08-24 13:10:41.156305-04,20.782,12.003228,0,16023,1,1
1731,3,2026-08-24 13:10:42.156713-04,20.747,17.015642,0,16053,1,1
1732,3,2026-08-24 13:10:43.156345-04,20.749,16.016901,0,16083,1,1
1733,3,2026-08-24 13:10:44.154039-04,20.748,15.018327,0,16113,1,1
1734,3,2026-08-24 13:10:45.155105-04,20.75,14.020028,0,16143,1,1
1735,3,2026-08-24 13:10:46.156695-04,20.752,13.019759,0,16173,1,1
1736,3,2026-08-24 13:10:47.154606-04,20.753,12.022994,0,16203,1,1
1737,3,2026-08-24 13:10:48.15467-04,20.767,17.016104,0,16233,1,1
1738,3,2026-08-24 13:10:49.156378-04,20.768,16.014578,0,16263,1,1
1739,3,2026-08-24 13:10:50.156582-04,20.764,15.01032,0,16293,1,1
1740,3,2026-08-24 13:10:51.155759-04,20.764,14.012333,0,16323,1,1
1741,3,2026-08-24 13:10:52.156208-04,20.765,13.01157,0,16353,1,1
1742,3,2026-08-24 13:10:53.15501-04,20.764,12.011652,0,16383,1,1
1743,3,2026-08-24 13:10:54.154806-04,20.758,17.006485,0,16413,1,1
1744,3,2026-08-24 13:10:55.158322-04,20.761,16.007607,0,16443,1,1
1745,3,2026-08-24 13:10:56.15696-04,20.759,15.00578,0,16473,1,1
1746,3,2026-08-24 13:10:57.15594-04,20.758,14.007212,0,16503,1,1
1747,3,2026-08-24 13:10:58.155066-04,20.758,13.006008,0,16533,1,1
1748,3,2026-08-24 13:10:59.155605-04,20.76,12.008419,0,16563,1,1
1749,3,2026-08-24 13:11:00.156727-04,20.777,17.02358,0,16593,1,1
1750,3,2026-08-24 13:11:01.157011-04,20.779,16.026655,0,16623,1,1
1751,3,2026-08-24 13:11:02.156033-04,20.78,15.028172,0,16653,1,1
1752,3,2026-08-24 13:11:03.15765-04,20.779,14.025604,0,16683,1,1
1753,3,2026-08-24 13:11:04.162542-04,20.775,13.022031,0,16713,1,1
1754,3,2026-08-24 13:11:05.154132-04,20.777,12.026253,0,16743,1,1
1755,3,2026-08-24 13:11:06.154997-04,20.749,17.018658,0,16773,1,1
1756,3,2026-08-24 13:11:07.159117-04,20.749,16.01644,0,16803,1,1
1757,3,2026-08-24 13:11:08.156075-04,20.748,15.015684,0,16833,1,1
1758,3,2026-08-24 13:11:09.156972-04,20.748,14.01708,0,16863,1,1
1759,3,2026-08-24 13:11:10.157462-04,20.749,13.016145,0,16893,1,1
1760,3,2026-08-24 13:11:11.154336-04,20.749,12.018315,0,16923,1,1
1761,3,2026-08-24 13:11:12.156253-04,20.763,17.030895,0,16953,1,1
1762,3,2026-08-24 13:11:13.155004-04,20.764,16.03282,0,16983,1,1
1763,3,2026-08-24 13:11:14.153896-04,20.765,15.033898,0,17013,1,1
1764,3,2026-08-24 13:11:15.157929-04,20.767,14.034721,0,17043,1,1
1765,3,2026-08-24 13:11:16.158376-04,20.768,13.035851,0,17073,1,1
1766,3,2026-08-24 13:11:17.157329-04,20.77,12.038792,0,17103,1,1
1767,3,2026-08-24 13:11:18.15632-04,20.784,17.00415,0,17133,1,1
1768,3,2026-08-24 13:11:19.157559-04,20.782,16.002415,0,17163,1,1
1769,3,2026-08-24 13:11:20.157899-04,20.779,14.999585,0,17193,1,1
1770,3,2026-08-24 13:11:21.157669-04,20.78,13.998737,0,17223,1,1
1771,3,2026-08-24 13:11:22.159782-04,20.781,13.002598,0,17253,1,1
1772,3,2026-08-24 13:11:23.156431-04,20.78,12.000807,0,17283,1,1
1773,3,2026-08-24 13:11:24.157469-04,20.776,17.016489,0,17313,1,1
1774,3,2026-08-24 13:11:25.159366-04,20.777,16.018015,0,17343,1,1
1775,3,2026-08-24 13:11:26.1592-04,20.774,15.015583,0,17373,1,1
1776,3,2026-08-24 13:11:27.156563-04,20.776,14.017188,0,17403,1,1
1777,3,2026-08-24 13:11:28.157149-04,20.774,13.015279,0,17433,1,1
1778,3,2026-08-24 13:11:29.156583-04,20.776,12.018172,0,17463,1,1
1779,3,2026-08-24 13:11:30.157372-04,20.766,17.035551,0,17493,1,1
1780,3,2026-08-24 13:11:31.155256-04,20.768,16.037663,0,17523,1,1
1781,3,2026-08-24 13:11:32.155056-04,20.767,15.036656,0,17553,1,1
1782,3,2026-08-24 13:11:33.15516-04,20.768,14.037202,0,17583,1,1
1783,3,2026-08-24 13:11:34.160049-04,20.768,13.036032,0,17613,1,1
1784,3,2026-08-24 13:11:35.157689-04,20.766,12.035564,0,17643,1,1
1785,3,2026-08-24 13:11:36.15725-04,20.759,17.001074,0,17673,1,1
1786,3,2026-08-24 13:11:37.157108-04,20.76,16.001204,0,17703,1,1
1787,3,2026-08-24 13:11:38.157125-04,20.76,15.001294,0,17733,1,1
1788,3,2026-08-24 13:11:39.157659-04,20.759,14.000364,0,17763,1,1
1789,3,2026-08-24 13:11:40.155709-04,20.759,12.999739,0,17793,1,1
1790,3,2026-08-24 13:11:41.157282-04,20.759,12.001792,0,17823,1,1
1791,4,2026-08-24 13:14:33.953105-04,36.261,29.390789,0,21,1,1.05
1792,4,2026-08-24 13:14:34.948919-04,36.209,28.339268,0,53,1,1.05
1793,4,2026-08-24 13:14:35.949726-04,36.157,27.287327,0,84,1,1.05
1794,4,2026-08-24 13:14:36.949641-04,36.107,26.23703,0,116,1,1.05
1795,4,2026-08-24 13:14:37.966035-04,36.053,25.183407,0,147,1,1.05
1796,4,2026-08-24 13:14:38.957887-04,36.006,24.136856,0,179,1,1.05
1797,4,2026-08-24 13:14:39.950438-04,35.952,23.08189,0,210,1,1.05
1798,4,2026-08-24 13:14:40.960112-04,35.901,22.030792,0,242,1,1.05
1799,4,2026-08-24 13:14:41.951807-04,35.883,21.01305,0,272,1,1
1800,4,2026-08-24 13:14:42.956886-04,35.881,20.013502,0,303,1,1
1801,4,2026-08-24 13:14:43.95046-04,35.883,29.018087,0,333,1,1
1802,4,2026-08-24 13:14:44.95098-04,35.881,28.01645,0,363,1,1
1803,4,2026-08-24 13:14:45.95261-04,35.881,27.016926,0,393,1,1
1804,4,2026-08-24 13:14:46.950743-04,35.882,26.017004,0,423,1,1
1805,4,2026-08-24 13:14:47.95023-04,35.883,25.019188,0,453,1,1
1806,4,2026-08-24 13:14:48.951223-04,35.883,24.018265,0,483,1,1
1807,4,2026-08-24 13:14:49.950004-04,35.884,23.019499,0,513,1,1
1808,4,2026-08-24 13:14:50.950572-04,35.883,22.01978,0,543,1,1
1809,4,2026-08-24 13:14:51.952575-04,35.883,21.01893,0,573,1,1
1810,4,2026-08-24 13:14:52.950315-04,35.881,20.01736,0,603,1,1
1811,4,2026-08-24 13:14:53.949888-04,35.889,29.025776,0,633,1,1
1812,4,2026-08-24 13:14:54.949993-04,35.889,28.024769,0,663,1,1
1813,4,2026-08-24 13:14:55.950945-04,35.889,27.02446,0,693,1,1
1814,4,2026-08-24 13:14:56.950429-04,35.888,26.023907,0,723,1,1
1815,4,2026-08-24 13:14:57.950414-04,35.887,25.022532,0,753,1,1
1816,4,2026-08-24 13:14:58.949524-04,35.888,24.023153,0,783,1,1
1817,4,2026-08-24 13:14:59.948869-04,35.886,23.022635,0,813,1,1
1818,4,2026-08-24 13:15:00.950077-04,35.887,22.022757,0,843,1,1
1819,4,2026-08-24 13:15:01.948894-04,35.887,21.022783,0,873,1,1
1820,4,2026-08-24 13:15:02.949862-04,35.888,20.025536,0,903,1,1
1821,4,2026-08-24 13:15:03.950118-04,35.893,29.006802,0,933,1,1
